,position,streams,date,url,track_name,artist,region
18398,49,22441,2020-01-03,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,dk
18399,50,22395,2020-01-03,https://open.spotify.com/track/13YRW5WzNufYn7OmLutScz,Bedste ven,Benny Jamz,dk
18400,1,76320,2020-01-04,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv,PUB G (feat. Branco & Larry 44),LOLO,dk
18401,2,65750,2020-01-04,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,dk
18402,3,57979,2020-01-04,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw,Kærlighed (feat. Gilli & Kesi),ATYPISK,dk
18403,4,56402,2020-01-04,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,dk
18404,5,56184,2020-01-04,https://open.spotify.com/track/4vdIHpg2MlGO6WnHZE6oeW,Sektion (feat. Branco & Gilli),Benny Jamz,dk
18405,6,54720,2020-01-04,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,dk
18406,7,49933,2020-01-04,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,dk
18407,8,44198,2020-01-04,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,dk
18408,9,43804,2020-01-04,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT,Ben,Tessa,dk
18409,10,43354,2020-01-04,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ,London Town,"Branco, Gilli",dk
18410,11,42953,2020-01-04,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,dk
18411,12,41960,2020-01-04,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,dk
18412,13,41217,2020-01-04,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3,Flytilstand,Benny Jamz,dk
18413,14,39830,2020-01-04,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8,Sjakalina,Tessa,dk
18414,15,39407,2020-01-04,https://open.spotify.com/track/0qgqH6VqlkIXj45e5tTFCH,VERDEN VENDER,"Branco, Gilli",dk
18415,16,37208,2020-01-04,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,dk
18416,17,36303,2020-01-04,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,dk
18417,18,36109,2020-01-04,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,dk
18418,19,35793,2020-01-04,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,dk
18419,20,35629,2020-01-04,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY,Fuck Af (feat. Milbo),Fie Laursen,dk
18420,21,35072,2020-01-04,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0,Balou,Benny Jamz,dk
18421,22,34271,2020-01-04,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,dk
18422,23,34074,2020-01-04,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM,Lærte Hende Alt (feat. Lærke Emilie),ATYPISK,dk
18423,24,32392,2020-01-04,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,dk
18424,25,31907,2020-01-04,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,dk
18425,26,29504,2020-01-04,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P,Super Mario,NODE,dk
18426,27,29324,2020-01-04,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT,Dobbelt (feat. Dayzon),Jamaika,dk
18427,28,28833,2020-01-04,https://open.spotify.com/track/7IlYDWKUtjuQ1xPf6KAzWc,Shopping (feat. Kesi & Stepz),Benny Jamz,dk
18428,29,28761,2020-01-04,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb,Vai Amor,Gilli,dk
